konae,rarangi,kupu,root,suffix,nominal,double_passive
mbc100-not-stripped.txt,23,tAia,tA,ia,no,no
mbc100-not-stripped.txt,23,utua,utu,a,no,no
mbc100-not-stripped.txt,23,taea,tae,a,no,no
mbc100-not-stripped.txt,23,fakamAoritia,fakamAori,tia,no,no
mbc100-not-stripped.txt,23,fakamAtautautia,fakamAtautau,tia,no,no
mbc100-not-stripped.txt,25,kitea,kite,a,no,no
mbc100-not-stripped.txt,23,tuhia,tuhi,a,no,no
mbc100-not-stripped.txt,23,mahia,mahi,a,no,no
mbc100-not-stripped.txt,23,akona,ako,na,no,no
mbc100-not-stripped.txt,25,kitea,kite,a,no,no
mbc100-not-stripped.txt,23,mahia,mahi,a,no,no
mbc100-not-stripped.txt,23,fakamAtautautia,fakamAtautau,tia,no,no
mbc147-not-stripped.txt,7,inoitia,inoi,tia,no,no
mbc147-not-stripped.txt,38,kOrerotia,kOrero,tia,no,no
mbc147-not-stripped.txt,7,heria,heri,a,no,no
mbc147-not-stripped.txt,19,haNatia,haNa,tia,no,no
mbc147-not-stripped.txt,7,fakaarotia,fakaaro,tia,no,no
mbc147-not-stripped.txt,19,moemoeAtia,moemoeA,tia,no,no
mbc147-not-stripped.txt,38,fakaaea,fakaae,a,no,no
mbc147-not-stripped.txt,14,mahia,mahi,a,no,no
mbc147-not-stripped.txt,38,haria,hari,a,no,no
mbc147-not-stripped.txt,7,fakairotia,fakairo,tia,no,no
mbc147-not-stripped.txt,19,haNatia,haNa,tia,no,no
mbc147-not-stripped.txt,7,fakatUtia,fakatU,tia,no,no
mbc118-not-stripped.txt,7,patuNia,patu,Nia,no,no
mbc118-not-stripped.txt,7,meiNa,mea,Na,no,no
mbc118-not-stripped.txt,23,pirauNia,pirau,Nia,no,no
mbc118-not-stripped.txt,7,meiNa,mea,Na,no,no
mbc118-not-stripped.txt,3,tukuna,tuku,na,no,no
mbc118-not-stripped.txt,3,tukuna,tuku,na,no,no
mbc078-not-stripped.txt,5,kIaNia,kI,a/Nia,no,yes
mbc104-not-stripped.txt,104,kitea,kite,a,no,no
mbc104-not-stripped.txt,104,kitea,kite,a,no,no
mbc104-not-stripped.txt,106,tonutia,tonu,tia,no,no
mbc104-not-stripped.txt,104,mauria,mau,ria,no,no
mbc104-not-stripped.txt,104,kitea,kite,a,no,no
mbc104-not-stripped.txt,108,fANaiNia,fANai,Nia,no,no
mbc104-not-stripped.txt,108,kOrerotia,kOrero,tia,no,no
mbc104-not-stripped.txt,104,mauria,mau,ria,no,no
mbc104-not-stripped.txt,104,hutia,huti,a,no,no
mbc104-not-stripped.txt,106,tonutia,tonu,tia,no,no
mbc104-not-stripped.txt,106,fakatikaina,fakatika,ina,no,no
mbc104-not-stripped.txt,104,mautia,mau,tia,no,no
mbc104-not-stripped.txt,108,patua,patu,a,no,no
mbc104-not-stripped.txt,108,tApiria,tApiri,a,no,no
mbc104-not-stripped.txt,132,pEneiNia,pEnei,Nia,no,no
mbc104-not-stripped.txt,114,hopukinatia,hopu,kina/tia,no,yes
mbc093-not-stripped.txt,20,hopua,hopu,a,no,no
mbc141-not-stripped.txt,15,mauria,mau,ria,no,no
mbc093-not-stripped.txt,16,pokoNia,poko,Nia,no,no
mbc103-not-stripped.txt,47,huatia,hua,tia,no,no
mbc093-not-stripped.txt,20,fakatakototia,fakatakoto,tia,no,no
mbc264-not-stripped.txt,2,roNohia,roNo,hia,no,no
mbc128-not-stripped.txt,5,fakafakaatatia,fakafakaata,tia,no,no
mbc094-not-stripped.txt,0,fakatUria,fakatU,ria,no,no
mbc220-not-stripped.txt,50,horoia,horoi,a,no,no
mbc101-not-stripped.txt,38,pEnAtia,pEnA,tia,no,no
mbc104-not-stripped.txt,28,kitea,kite,a,no,no
mbc198-not-stripped.txt,31,mOhioNia,mOhio,Nia,no,no
mbc117-not-stripped.txt,6,hiahiatia,hiahia,tia,no,no
mbc094-not-stripped.txt,1,fakatUria,fakatU,ria,no,no
mbc198-not-stripped.txt,31,mOhioNia,mOhio,Nia,no,no
mbc117-not-stripped.txt,0,kitea,kite,a,no,no
mbc101-not-stripped.txt,17,waihotia,waiho,tia,no,no
mbc101-not-stripped.txt,50,akoNia,ako,Nia,no,no
mbc099-not-stripped.txt,0,fakatUria,fakatU,ria,no,no
mbc093-not-stripped.txt,20,takatakahia,takatakahi,a,no,no
mbc220-not-stripped.txt,37,fakatUria,fakatU,ria,no,no
mbc198-not-stripped.txt,29,hopua,hopu,a,no,no
mbc198-not-stripped.txt,31,nohoNia,noho,Nia,no,no
mbc101-not-stripped.txt,3,akotia,ako,tia,no,no
mbc093-not-stripped.txt,50,kaiNa,kai,Na,no,no
mbc104-not-stripped.txt,63,rAhuitia,rAhui,tia,no,no
mbc220-not-stripped.txt,35,nohotia,noho,tia,no,no
mbc108-not-stripped.txt,16,fakatUria,fakatU,ria,no,no
mbc198-not-stripped.txt,29,piua,piu,a,no,no
mbc198-not-stripped.txt,31,meiNa,mea,Na,no,no
mbc104-not-stripped.txt,100,pErAtia,pErA,tia,no,no
mbc101-not-stripped.txt,8,mauria,mau,ria,no,no
mbc120-not-stripped.txt,52,mahia,mahi,a,no,no
mbc103-not-stripped.txt,24,fakataetaetia,fakataetae,tia,no,no
mbc093-not-stripped.txt,53,fAnuitia,fAnui,tia,no,no
mbc158-not-stripped.txt,49,tohua,tohu,a,no,no
mbc128-not-stripped.txt,41,fakapaohoohotia,fakapaohooho,tia,no,no
mbc264-not-stripped.txt,61,tANia,tA,Nia,no,no
mbc114-not-stripped.txt,21,patua,patu,a,no,no
mbc103-not-stripped.txt,47,akotia,ako,tia,no,no
mbc198-not-stripped.txt,46,kOreroNia,kOrero,Nia,no,no
mbc125-not-stripped.txt,13,akoNia,ako,Nia,no,no
mbc198-not-stripped.txt,38,kOreroNia,kOrero,Nia,no,no
mbc198-not-stripped.txt,29,tAria,tatari,a,no,no
mbc117-not-stripped.txt,56,tUkinoNia,tUkino,Nia,no,no
mbc124-not-stripped.txt,0,fetUraNitia,fetUraNi,tia,no,no
mbc093-not-stripped.txt,14,ahaNia,aha,Nia,no,no
mbc093-not-stripped.txt,20,taNohia,taNo,hia,no,no
mbc127-not-stripped.txt,47,fetUraNitia,fetUraNi,tia,no,no
mbc264-not-stripped.txt,63,kOrerotia,kOrero,tia,no,no
mbc114-not-stripped.txt,13,patua,patu,a,no,no
mbc093-not-stripped.txt,20,fakatakotoNia,fakatakoto,Nia,no,no
mbc097-not-stripped.txt,27,fakaoratia,fakaora,tia,no,no
mbc104-not-stripped.txt,100,kaiNa,kai,Na,no,no
mbc094-not-stripped.txt,1,tImataNia,tImata,Nia,no,no
mbc101-not-stripped.txt,8,tImatatia,tImata,tia,no,no
mbc198-not-stripped.txt,31,kitea,kite,a,no,no
mbc124-not-stripped.txt,0,nohoNia,noho,Nia,no,no
mbc125-not-stripped.txt,5,fakatUria,fakatU,ria,no,no
mbc099-not-stripped.txt,37,tuhia,tuhi,a,no,no
mbc128-not-stripped.txt,19,kOreroNia,kOrero,Nia,no,no
mbc198-not-stripped.txt,66,kapia,kapi,a,no,no
mbc128-not-stripped.txt,41,fakapaohotia,fakapaoho,tia,no,no
mbc264-not-stripped.txt,61,tapainatia,tapa,ina/tia,no,yes
mbc264-not-stripped.txt,49,mOhiotia,mOhio,tia,no,no
mbc264-not-stripped.txt,65,hopukina,hopu,kina,no,no
mbc094-not-stripped.txt,1,kOreroNia,kOrero,Nia,no,no
mbc093-not-stripped.txt,14,fakatakotoNia,fakatakoto,Nia,no,no
mbc125-not-stripped.txt,9,mahia,mahi,a,no,no
mbc198-not-stripped.txt,44,wAteaNia,wAtea,Nia,no,no
mbc132-not-stripped.txt,15,mauria,mau,ria,no,no
mbc198-not-stripped.txt,11,piua,piu,a,no,no
mbc132-not-stripped.txt,0,kitea,kite,a,no,no
mbc264-not-stripped.txt,65,hopukina,hopu,kina,no,no
mbc114-not-stripped.txt,13,honotia,hono,tia,no,no
mbc114-not-stripped.txt,13,kOreroNia,kOrero,Nia,no,no
mbc120-not-stripped.txt,16,mahia,mahi,a,no,no
mbc099-not-stripped.txt,18,kOreroNia,kOrero,Nia,no,no
mbc114-not-stripped.txt,13,patua,patu,a,no,no
mbc097-not-stripped.txt,1,fakatUria,fakatU,ria,no,no
mbc114-not-stripped.txt,13,pokaNia,poka,Nia,no,no
mbc198-not-stripped.txt,29,fakaritea,fakarite,a,no,no
mbc124-not-stripped.txt,0,huatia,hua,tia,no,no
mbc097-not-stripped.txt,16,nehua,nehu,a,no,no
mbc272-not-stripped.txt,100,kOreroNia,kOrero,Nia,no,no
mbc115-not-stripped.txt,2,fakatUria,fakatU,ria,no,no
mbc110-not-stripped.txt,0,raNona,roNo,na,no,no
mbc100-not-stripped.txt,44,tuhia,tuhi,a,no,no
mbc158-not-stripped.txt,38,mahia,mahi,a,no,no
mbc094-not-stripped.txt,0,fakaritea,fakarite,a,no,no
mbc115-not-stripped.txt,0,fetUraNitia,fetUraNi,tia,no,no
mbc141-not-stripped.txt,28,fakatUria,fakatU,ria,no,no
mbc114-not-stripped.txt,13,mahia,mahi,a,no,no
mbc094-not-stripped.txt,17,tirohia,titiro,hia,no,no
mbc100-not-stripped.txt,0,fetUraNitia,fetUraNi,tia,no,no
mbc132-not-stripped.txt,3,hopua,hopu,a,no,no
mbc129-not-stripped.txt,42,fAnuitia,fAnui,tia,no,no
mbc104-not-stripped.txt,17,kaiNa,kai,Na,no,no
mbc109-not-stripped.txt,0,takahia,takahi,a,no,no
mbc097-not-stripped.txt,16,fakawehea,fakawehe,a,no,no
mbc114-not-stripped.txt,13,kawea,kawe,a,no,no
mbc198-not-stripped.txt,11,haereNia,haere,Nia,no,no
mbc198-not-stripped.txt,54,mauria,mau,ria,no,no
mbc093-not-stripped.txt,50,kaiNa,kai,Na,no,no
mbc093-not-stripped.txt,20,waihotia,waiho,tia,no,no
mbc125-not-stripped.txt,67,utuNia,utu,Nia,no,no
mbc114-not-stripped.txt,13,fakatautia,fakatau,tia,no,no
mbc114-not-stripped.txt,13,pokaNia,poka,Nia,no,no
mbc141-not-stripped.txt,13,fakahEtia,fakahE,tia,no,no
mbc099-not-stripped.txt,38,fAnuitia,fAnui,tia,no,no
mbc198-not-stripped.txt,11,mahia,mahi,a,no,no
mbc198-not-stripped.txt,1,nohoNia,noho,Nia,no,no
mbc264-not-stripped.txt,68,aukatia,aukati,a,no,no
mbc272-not-stripped.txt,98,rapuNia,rapu,Nia,no,no
mbc108-not-stripped.txt,37,fakapaohotia,fakapaoho,tia,no,no
mbc099-not-stripped.txt,18,taea,tae,a,no,no
mbc115-not-stripped.txt,2,fakatUria,fakatU,ria,no,no
mbc125-not-stripped.txt,64,mahia,mahi,a,no,no
mbc117-not-stripped.txt,54,makaia,maka,ia,no,no
mbc093-not-stripped.txt,20,takatakaia,takataka,ia,no,no
mbc120-not-stripped.txt,26,ahaNia,aha,Nia,no,no
mbc112-not-stripped.txt,0,pokea,poke,a,no,no
mbc109-not-stripped.txt,43,raputia,rapu,tia,no,no
mbc099-not-stripped.txt,37,fakaritea,fakarite,a,no,no
mbc198-not-stripped.txt,25,kitea,kite,a,no,no
mbc104-not-stripped.txt,80,hoputia,hopu,tia,no,no
mbc198-not-stripped.txt,58,fakapaiNia,fakapai,Nia,no,no
mbc104-not-stripped.txt,1,tirohia,titiro,hia,no,no
mbc198-not-stripped.txt,58,mauria,mau,ria,no,no
mbc114-not-stripped.txt,13,fakatauNia,fakatau,Nia,no,no
mbc102-not-stripped.txt,30,fAnuitia,fAnui,tia,no,no
mbc114-not-stripped.txt,13,fakatairaNitia,fakatairaNi,tia,no,no
mbc114-not-stripped.txt,13,fakaritea,fakarite,a,no,no
mbc141-not-stripped.txt,25,tirotirohia,tirotiro,hia,no,no
mbc091-not-stripped.txt,0,totohetia,totohe,tia,no,no
mbc104-not-stripped.txt,140,tukuna,tuku,na,no,no
mbc117-not-stripped.txt,13,akoNia,ako,Nia,no,no
mbc198-not-stripped.txt,11,mahia,mahi,a,no,no
mbc099-not-stripped.txt,36,kOrerotia,kOrero,tia,no,no
mbc114-not-stripped.txt,13,tonoa,tono,a,no,no
mbc109-not-stripped.txt,0,huatia,hua,tia,no,no
mbc111-not-stripped.txt,0,haeretia,haere,tia,no,no
mbc198-not-stripped.txt,66,pEhia,pEhi,a,no,no
mbc118-not-stripped.txt,0,fakatUNia,fakatU,Nia,no,no
mbc125-not-stripped.txt,42,akoNia,ako,Nia,no,no
mbc198-not-stripped.txt,60,fakakAhoreNia,fakakAhore,Nia,no,no
mbc093-not-stripped.txt,20,raua,rau,a,no,no
mbc096-not-stripped.txt,69,ruia,rui,a,no,no
mbc096-not-stripped.txt,68,ruia,rui,a,no,no
mbc114-not-stripped.txt,13,unuhia,unu,hia,no,no
mbc120-not-stripped.txt,47,tataritia,tatari,tia,no,no
mbc115-not-stripped.txt,0,takahia,takahi,a,no,no
mbc141-not-stripped.txt,19,raupatutia,raupatu,tia,no,no
mbc198-not-stripped.txt,54,tukuna,tuku,na,no,no
mbc115-not-stripped.txt,2,fakatUria,fakatU,ria,no,no
mbc198-not-stripped.txt,58,fANaihia,fANai,hia,no,no
mbc094-not-stripped.txt,5,fakaritea,fakarite,a,no,no
mbc125-not-stripped.txt,32,hokoNia,hoko,Nia,no,no
mbc131-not-stripped.txt,16,mahia,mahi,a,no,no
mbc125-not-stripped.txt,58,mahia,mahi,a,no,no
mbc127-not-stripped.txt,22,fakatONia,fakatO,Nia,no,no
mbc120-not-stripped.txt,28,mahia,mahi,a,no,no
mbc120-not-stripped.txt,34,pania,pani,a,no,no
mbc128-not-stripped.txt,13,kOrerotia,kOrero,tia,no,no
mbc091-not-stripped.txt,0,pakaNatia,pakaNa,tia,no,no
mbc117-not-stripped.txt,49,mahia,mahi,a,no,no
mbc099-not-stripped.txt,36,kitea,kite,a,no,no
mbc111-not-stripped.txt,0,mAtakitakina,mAtakitaki,na,no,no
mbc264-not-stripped.txt,47,tapaina,tapa,ina,no,no
mbc118-not-stripped.txt,0,fetUraNitia,fetUraNi,tia,no,no
mbc198-not-stripped.txt,66,katia,kati,a,no,no
mbc198-not-stripped.txt,19,kaiNa,kai,Na,no,no
mbc094-not-stripped.txt,12,kOrerotia,kOrero,tia,no,no
mbc104-not-stripped.txt,82,tukuna,tuku,na,no,no
mbc198-not-stripped.txt,60,fakakAhoreNia,fakakAhore,Nia,no,no
mbc198-not-stripped.txt,58,tanuNia,tanu,Nia,no,no
mbc198-not-stripped.txt,25,kUtia,kuti,a,no,no
mbc117-not-stripped.txt,66,fakatinanatia,fakatinana,tia,no,no
mbc141-not-stripped.txt,19,wehewehetia,wehewehe,tia,no,no
mbc118-not-stripped.txt,0,fakaritea,fakarite,a,no,no
mbc125-not-stripped.txt,30,fakaakoNia,fakaako,Nia,no,no
mbc094-not-stripped.txt,6,tImataNia,tImata,Nia,no,no
mbc198-not-stripped.txt,68,fakapaiNia,fakapai,Nia,no,no
mbc093-not-stripped.txt,20,taNohia,taNo,hia,no,no
mbc123-not-stripped.txt,0,takahia,takahi,a,no,no
mbc120-not-stripped.txt,34,fakakuiatia,fakakuia,tia,no,no
mbc125-not-stripped.txt,62,akoNia,ako,Nia,no,no
mbc108-not-stripped.txt,37,fAnuitia,fAnui,tia,no,no
mbc120-not-stripped.txt,47,fakapaohotia,fakapaoho,tia,no,no
mbc114-not-stripped.txt,13,pokaNia,poka,Nia,no,no
mbc114-not-stripped.txt,13,unuhia,unu,hia,no,no
mbc131-not-stripped.txt,16,tImatatia,tImata,tia,no,no
mbc125-not-stripped.txt,54,akoNia,ako,Nia,no,no
mbc125-not-stripped.txt,52,akoNia,ako,Nia,no,no
mbc108-not-stripped.txt,11,fakatUria,fakatU,ria,no,no
mbc141-not-stripped.txt,21,fakatUria,fakatU,ria,no,no
mbc104-not-stripped.txt,148,tuhia,tuhi,a,no,no
mbc094-not-stripped.txt,3,mahia,mahi,a,no,no
mbc104-not-stripped.txt,147,wAhia,wAwAhi,a,no,no
mbc198-not-stripped.txt,19,mauria,mau,ria,no,no
mbc131-not-stripped.txt,16,fakaritea,fakarite,a,no,no
mbc104-not-stripped.txt,0,warewaretia,wareware,tia,no,no
mbc114-not-stripped.txt,13,fakaaetia,fakaae,tia,no,no
mbc104-not-stripped.txt,88,rAhuitia,rAhui,tia,no,no
mbc108-not-stripped.txt,21,fakatUria,fakatU,ria,no,no
mbc099-not-stripped.txt,20,fakatUria,fakatU,ria,no,no
mbc127-not-stripped.txt,8,mOhiotia,mOhio,tia,no,no
mbc099-not-stripped.txt,37,fakapaohotia,fakapaoho,tia,no,no
mbc117-not-stripped.txt,9,mahia,mahi,a,no,no
mbc141-not-stripped.txt,19,wAhia,wAwAhi,a,no,no
mbc198-not-stripped.txt,19,mauria,mau,ria,no,no
mbc141-not-stripped.txt,21,fakatUria,fakatU,ria,no,no
mbc198-not-stripped.txt,62,akoNia,ako,Nia,no,no
mbc198-not-stripped.txt,60,pErANia,pErA,Nia,no,no
mbc117-not-stripped.txt,66,kitea,kite,a,no,no
mbc114-not-stripped.txt,13,fakaaea,fakaae,a,no,no
mbc120-not-stripped.txt,1,fakaritea,fakarite,a,no,no
mbc125-not-stripped.txt,26,akoNia,ako,Nia,no,no
mbc150-not-stripped.txt,31,kOrerohia,kOrero,hia,no,no
mbc150-not-stripped.txt,31,kOrerohia,kOrero,hia,no,no
mbc150-not-stripped.txt,31,tautokona,tautoko,na,no,no
mbc150-not-stripped.txt,31,waihotia,waiho,tia,no,no
mbc150-not-stripped.txt,39,taea,tae,a,no,no
mbc150-not-stripped.txt,39,fakatakotohia,fakatakoto,hia,no,no
mbc150-not-stripped.txt,31,kitea,kite,a,no,no
mbc149-not-stripped.txt,43,hUnukuhia,hUnuku,hia,no,no
mbc149-not-stripped.txt,4,hIkoitia,hIkoi,tia,no,no
mbc155-not-stripped.txt,14,kimihia,kimi,hia,no,no
mbc152-not-stripped.txt,93,fakafifia,fakafifi,a,no,no
mbc155-not-stripped.txt,14,tukuna,tuku,na,no,no
mbc149-not-stripped.txt,31,fakatakEtia,fakatakE,tia,no,no
mbc152-not-stripped.txt,93,haimona,haimo,na,no,no
mbc149-not-stripped.txt,37,kaNakaNahia,kaNakaNa,hia,no,no
mbc155-not-stripped.txt,6,ahahia,aha,hia,no,no
mbc138-not-stripped.txt,9,warewaretia,wareware,tia,no,no
mbc146-not-stripped.txt,38,fakahaeretia,fakahaere,tia,no,no
mbc152-not-stripped.txt,88,fakatUtia,fakatU,tia,no,no
mbc151-not-stripped.txt,9,tapaina,tapa,ina,no,no
mbc149-not-stripped.txt,45,kitea,kite,a,no,no
mbc138-not-stripped.txt,12,mahia,mahi,a,no,no
mbc149-not-stripped.txt,47,kawea,kawe,a,no,no
mbc107-not-stripped.txt,25,fakamAramatia,fakamArama,tia,no,no
mbc119-not-stripped.txt,25,fakatUhia,fakatU,hia,no,no
mbc119-not-stripped.txt,32,tohutia,tohu,tia,no,no
mbc120-not-stripped.txt,71,tuhia,tuhi,a,no,no
mbc106-not-stripped.txt,1,fakapuaretia,fakapuare,tia,no,no
mbc120-not-stripped.txt,71,fakapaohotia,fakapaoho,tia,no,no
mbc119-not-stripped.txt,21,rAraNitia,rAraNi,tia,no,no
mbc119-not-stripped.txt,25,roNohia,roNo,hia,no,no
mbc119-not-stripped.txt,32,fakatUhia,fakatU,hia,no,no
mbc103-not-stripped.txt,0,fakatuferatia,fakatufera,tia,no,no
mbc124-not-stripped.txt,9,tukua,tuku,a,no,no
mbc124-not-stripped.txt,7,tukua,tuku,a,no,no
mbc124-not-stripped.txt,2,uia,ui,a,no,no
mbc124-not-stripped.txt,7,fakahokia,fakahoki,a,no,no
mbc124-not-stripped.txt,7,tukua,tuku,a,no,no
mbc124-not-stripped.txt,2,waerea,waere,a,no,no
mbc124-not-stripped.txt,3,tukua,tuku,a,no,no
mbc124-not-stripped.txt,7,tukua,tuku,a,no,no
mbc124-not-stripped.txt,7,fakahokia,fakahoki,a,no,no
mbc124-not-stripped.txt,20,akona,ako,na,no,no
mbc124-not-stripped.txt,7,waihotia,waiho,tia,no,no
mbc124-not-stripped.txt,3,fakaaria,fakaari,a,no,no
mbc124-not-stripped.txt,5,kimihia,kimi,hia,no,no
mbc124-not-stripped.txt,7,kitea,kite,a,no,no
mbc124-not-stripped.txt,2,fakatuferatia,fakatufera,tia,no,no
mbc124-not-stripped.txt,5,fAnautia,fAnau,tia,no,no
mbc203-not-stripped.txt,6,taea,tae,a,no,no
mbc203-not-stripped.txt,6,roNohia,roNo,hia,no,no
mbc203-not-stripped.txt,6,fakahokia,fakahoki,a,no,no
mbc203-not-stripped.txt,6,kitea,kite,a,no,no
mbc203-not-stripped.txt,6,taea,tae,a,no,no
mbc059-not-stripped.txt,21,kIia,kI,ia,no,no
mbc108-not-stripped.txt,17,heretia,here,tia,no,no
mbc108-not-stripped.txt,15,mahiNia,mahi,Nia,no,no
mbc144-not-stripped.txt,32,kaiNa,kai,Na,no,no
mbc144-not-stripped.txt,32,tirohia,titiro,hia,no,no
mbc144-not-stripped.txt,32,haria,hari,a,no,no
mbc144-not-stripped.txt,32,huahuaNia,huahua,Nia,no,no
mbc070-not-stripped.txt,43,hoea,hoe,a,no,no
mbc070-not-stripped.txt,43,fakanuihia,fakanui,hia,no,no
mbc070-not-stripped.txt,43,fakaritehia,fakarite,hia,no,no
mbc070-not-stripped.txt,43,fakanuihia,fakanui,hia,no,no
mbc143-not-stripped.txt,12,fiua,fiu,a,no,no
mbc143-not-stripped.txt,12,foatuhia,foatu,hia,no,no
mbc227-not-stripped.txt,5,fakahENia,fakahE,Nia,no,no
mbc227-not-stripped.txt,5,herea,here,a,no,no
mbc227-not-stripped.txt,5,fakanuitia,fakanui,tia,no,no
mbc189-not-stripped.txt,16,haria,hari,a,no,no
mbc189-not-stripped.txt,16,kitea,kite,a,no,no
mbc189-not-stripped.txt,13,utaina,uta,ina,no,no
mbc189-not-stripped.txt,16,haria,hari,a,no,no
mbc189-not-stripped.txt,16,nehutia,nehu,tia,no,no
mbc189-not-stripped.txt,14,fAia,fai,a,no,no
mbc189-not-stripped.txt,14,fAia,fai,a,no,no
mbc189-not-stripped.txt,13,utaina,uta,ina,no,no
mbc189-not-stripped.txt,16,taNihia,taNi,hia,no,no
mbc189-not-stripped.txt,12,fakatairaNitia,fakatairaNi,tia,no,no
mbc189-not-stripped.txt,12,unuhia,unu,hia,no,no
mbc189-not-stripped.txt,11,haehaea,haehae,a,no,no
mbc189-not-stripped.txt,12,utaina,uta,ina,no,no
mbc189-not-stripped.txt,16,fakamanatia,fakamana,tia,no,no
mbc189-not-stripped.txt,11,ripiripia,ripiripi,a,no,no
mbc189-not-stripped.txt,11,haehaea,haehae,a,no,no
mbc189-not-stripped.txt,11,ripiripia,ripiripi,a,no,no
mbc136-not-stripped.txt,40,kIia,kI,ia,no,no
mbc136-not-stripped.txt,38,hikina,hiki,na,no,no
mbc136-not-stripped.txt,38,akona,ako,na,no,no
mbc145-not-stripped.txt,14,tapaina,tapa,ina,no,no
mbc145-not-stripped.txt,5,wehea,wehe,a,no,no
mbc136-not-stripped.txt,38,kIia,kI,ia,no,no
mbc136-not-stripped.txt,38,kIia,kI,ia,no,no
mbc145-not-stripped.txt,3,kOrerohia,kOrero,hia,no,no
mbc136-not-stripped.txt,38,fakatUria,fakatU,ria,no,no
mbc145-not-stripped.txt,5,fakairihia,fakairi,hia,no,no
mbc145-not-stripped.txt,5,fakairihia,fakairi,hia,no,no
mbc145-not-stripped.txt,5,fakairiirihia,fakairiiri,hia,no,no
mbc136-not-stripped.txt,38,kuraina,kura,ina,no,no
mbc145-not-stripped.txt,5,tapaina,tapa,ina,no,no
mbc136-not-stripped.txt,40,hikina,hiki,na,no,no
mbc145-not-stripped.txt,14,fafaihia,fafai,hia,no,no
mbc136-not-stripped.txt,40,hikina,hiki,na,no,no
mbc145-not-stripped.txt,14,huria,huri,a,no,no
mbc145-not-stripped.txt,5,fakahokia,fakahoki,a,no,no
mbc075-not-stripped.txt,11,fakamAtauNia,fakamAtau,Nia,no,no
mbc075-not-stripped.txt,11,fakamAtautauNia,fakamAtautau,Nia,no,no
mbc075-not-stripped.txt,16,fAia,fai,a,no,no
mbc075-not-stripped.txt,11,taea,tae,a,no,no
mbc075-not-stripped.txt,11,tirohia,titiro,hia,no,no
mbc075-not-stripped.txt,11,kitea,kite,a,no,no
mbc100-not-stripped.txt,8,patua,patu,a,no,no
mbc100-not-stripped.txt,8,fakamAoritia,fakamAori,tia,no,no
mbc100-not-stripped.txt,8,perEhitia,perEhi,tia,no,no
mbc080-not-stripped.txt,63,tImatahia,tImata,hia,no,no
mbc080-not-stripped.txt,63,hurihia,huri,hia,no,no
mbc064-not-stripped.txt,50,titoNia,tito,Nia,no,no
mbc195-not-stripped.txt,32,pAnuihia,pAnui,hia,no,no
mbc195-not-stripped.txt,32,kOrerohia,kOrero,hia,no,no
mbc084-not-stripped.txt,20,mahia,mahi,a,no,no
mbc228-not-stripped.txt,32,kOrerotia,kOrero,tia,no,no
mbc228-not-stripped.txt,32,nuitia,nui,tia,no,no
mbc228-not-stripped.txt,32,kawea,kawe,a,no,no
mbc228-not-stripped.txt,32,poipoia,poipoi,a,no,no
mbc084-not-stripped.txt,20,mahia,mahi,a,no,no
mbc107-not-stripped.txt,4,taea,tae,a,no,no
mbc107-not-stripped.txt,4,kimihia,kimi,hia,no,no
mbc107-not-stripped.txt,1,tirotirohia,tirotiro,hia,no,no
mbc107-not-stripped.txt,1,fakafAitiNia,fakafAiti,Nia,no,no
mbc107-not-stripped.txt,1,mahia,mahi,a,no,no
mbc107-not-stripped.txt,1,kitea,kite,a,no,no
mbc200-not-stripped.txt,19,fakaarohia,fakaaro,hia,no,no
mbc200-not-stripped.txt,19,haerehia,haere,hia,no,no
mbc200-not-stripped.txt,19,fakatakotohia,fakatakoto,hia,no,no
mbc200-not-stripped.txt,19,fakautua,fakautu,a,no,no
mbc200-not-stripped.txt,19,fakapuakina,fakapuaki,na,no,no
mbc200-not-stripped.txt,19,fakapuakina,fakapuaki,na,no,no
mbc238-not-stripped.txt,3,pAnuitia,pAnui,tia,no,no
mbc238-not-stripped.txt,3,pAnuitia,pAnui,tia,no,no
mbc238-not-stripped.txt,7,kimihia,kimi,hia,no,no
mbc270-not-stripped.txt,37,pania,pani,a,no,no
mbc269-not-stripped.txt,0,tAkaikaihia,tAkaikai,hia,no,no
mbc168-not-stripped.txt,59,Afinahia,Afina,hia,no,no
mbc168-not-stripped.txt,0,kIia,kI,ia,no,no
mbc269-not-stripped.txt,0,roNohia,roNo,hia,no,no
mbc269-not-stripped.txt,37,akona,ako,na,no,no
mbc269-not-stripped.txt,27,heria,heri,a,no,no
mbc168-not-stripped.txt,51,kawea,kawe,a,no,no
mbc165-not-stripped.txt,37,tutukia,tutuki,a,no,no
mbc270-not-stripped.txt,35,kitea,kite,a,no,no
mbc265-not-stripped.txt,79,kitea,kite,a,no,no
mbc269-not-stripped.txt,27,fakaroNohia,fakaroNo,hia,no,no
mbc270-not-stripped.txt,34,fakamahia,fakamahi,a,no,no
mbc270-not-stripped.txt,37,mekea,meke,a,no,no
mbc168-not-stripped.txt,0,rapua,rapu,a,no,no
mbc270-not-stripped.txt,35,tonutia,tonu,tia,no,no
mbc269-not-stripped.txt,0,pANia,pA,Nia,no,no
mbc165-not-stripped.txt,37,mekea,meke,a,no,no
mbc270-not-stripped.txt,13,haria,hari,a,no,no
mbc269-not-stripped.txt,0,tImatahia,tImata,hia,no,no
mbc269-not-stripped.txt,20,fakahokia,fakahoki,a,no,no
mbc269-not-stripped.txt,19,akona,ako,na,no,no
mbc270-not-stripped.txt,36,tukuna,tuku,na,no,no
