SubHead,kua,ka,Key,Diff,DiffAbs,Count
whiwhi,0.0012580992550835766,-0.0007537489210446775,0.0005043503340388991,0.002011848176128254,0.002011848176128254,21.0
whoatu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whā,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,12.0
whāinga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whāiti,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,10.0
whāki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whākīkī,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whānako,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,12.0
whānau,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,17.0
whānautanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whāngai,0.0005996132136722095,-0.00039915399805022674,0.00020045921562198278,0.0009987672117224363,0.0009987672117224363,29.0
whānui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whānuitanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whāriki,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
whārua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whārōrō,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whāterotero,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whāwhā,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
whītiki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whīwhiwhi,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
wiki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
wikitōria,0.003241899847462136,-0.0010790433365102025,0.0021628565109519334,0.004320943183972338,0.004320943183972338,15.0
wā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,76.0
wāhanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,28.0
wāhi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,17.0
wānanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
wāriu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
wātea,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,19.0
wāwāhi,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
wētahi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
{unclear},7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
āhei,3.615896129768688e-06,-3.6105760275669685e-06,5.3201022017196756e-09,7.226472157335656e-06,7.226472157335656e-06,25.0
āhua,0.0034116874924557325,-0.0017033339221775062,0.0017083535702782262,0.005115021414633238,0.005115021414633238,65.0
āhuaranga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
āhuatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,25.0
āki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
āpiti,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,10.0
ārahi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,22.0
āta,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,39.0
ātaahua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
āwanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
āwangawanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,17.0
āwhina,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,35.0
ētahi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
īnia,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
ōrite,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
ū,-0.000898642769125848,0.002243301468783995,0.0013446586996581473,-0.003141944237909843,0.003141944237909843,21.0
ūkui,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
ūmere,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
ūnga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
ūtanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
