Argument,mā,nā,Key,Diff,DiffAbs,Count
tari,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
tatari,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tatau,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
tau,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
tauira,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tauiwi,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tautoko,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tekau,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tika,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tikanga,0.0063376961276457484,-0.0025638045524867216,0.003773891575159027,0.00890150068013247,0.00890150068013247,14.0
tini,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tino,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
tirotiro,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
titiro,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
toa,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
toenga,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tohunga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tokorua,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tokotoru,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tono,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
tonu,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tou,0.001548539762495454,-0.001174565216453705,0.00037397454604174893,0.002723104978949159,0.002723104978949159,14.0
tupuna,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
ture,0.014962115499005987,-0.0025219429807106413,0.012440172518295347,0.017484058479716628,0.017484058479716628,14.0
tāhū,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tākaro,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tāne,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tāngata,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
tātou,0.03968674468381822,-0.010946305319693359,0.028740439364124862,0.05063305000351158,0.05063305000351158,56.0
tāua,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
